,Fcw_ypred,Fcw_yobse,ts
542,945.9537118899093,939.8501666666667,1595485770.0
543,944.1821460350816,947.1308333333333,1595489370.0
544,944.9201489524091,931.8948333333334,1595492970.0
545,943.9653257122588,944.9086666666666,1595496570.0
546,943.8796666790447,943.7801666666667,1595500170.0
547,944.3875063682583,936.8444999999999,1595503770.0
548,915.6838438876489,619.4721666666667,1595507370.0
549,3114.565596743731,3155.012166666667,1595510970.0
550,3113.030507523894,3204.7971666666667,1595514570.0
551,2991.9453374669297,3013.4515,1595518170.0
552,3007.684782087062,3033.6608333333334,1595521770.0
553,3089.648151092042,3136.6576666666665,1595525370.0
554,3129.029444825333,3190.085833333333,1595528970.0
